,entity_name,cik,fy,manifold_distance,manifold_distance_pct,net_margin,op_margin,pe_ratio,pb_ratio,revenue,net_income,revenue_growth,debt_to_equity,roe,op_cash_yield,dev_net_margin,dev_log_revenue,dev_log_public_float,dev_debt_to_equity,dev_roe,dev_op_cash_yield,dev_revenue_growth
141,"LEO MOTORS, INC.",1356564,2016,12.208354603636904,99.81127782313654,-1.7626907119948294,-1.8185368457045221,,,2956749.0,-5211834.0,-0.3122539214972505,-0.0,0.7437599662300529,-0.08909287624999701,9.42298053122399,1.7507975767601485,0.21290219111494654,0.3432179989738918,0.46913641472590745,-0.001001859678128145,-0.687821082637722
142,"EyePoint, Inc.",1314102,2020,12.18454193733184,99.80993936798147,-1.3181752185149693,-1.0828469378865755,,3.3562612048972547,34437000.0,-45394000.0,0.6909894426712497,2.048271398522194,-2.4483037592362873,-0.2319678949362686,-2.567284977358957,0.38025172035240906,0.043927145275226315,10.0,-0.26173706383218104,-1.5671768366805334,5.097431753158141
143,Triton International Limited,1660734,2021,12.131938914444277,99.80860091282642,3.7087760283697864,6.54054375424043,4.5626508750754375,0.7894053340085463,142969000.0,530240000.0,0.6666938680345069,2.8158662216873886,0.173014625844125,0.5808142851237962,10.0,-1.3833739517229335,1.0453395905905654,3.424470825062649,1.0140671131692842,-0.35267804465770713,2.19026474593783
144,RADIAN GROUP INC,890926,2012,12.083099366693615,99.80726245767136,-0.5469634411103358,-0.5381544642164845,,0.6022698278613384,825408000.0,-451468000.0,-0.5762451080502895,0.9011930872916172,-0.6131368621193087,-1.1511584179318453,-0.32269657012776665,1.1025689428559653,1.8670756037371377,9.913748928253579,-0.2763113210874356,-3.5368480955851753,-5.490164916916426
145,SUNPOWER CORP,867773,2020,12.069616952858306,99.8059240025163,0.020287925758954647,0.05545830258572859,26.151902161649893,57.02056479386008,1092226000.0,22159000.0,-0.41411256688436215,11.053822690150547,2.1803601298829087,-0.4666315789473684,-1.095302116852795,-0.5365883607662663,-0.9826123659533134,0.04052394919403772,0.23164409419116144,-10.0,-6.487490448293242
146,INSMED Inc,1104506,2020,12.057437083766107,99.80458554736124,-1.7887271687761916,-1.613205768400309,,10.149193139145439,164413000.0,-294090000.0,0.20478210849509404,1.6311203259340883,-1.0659915036754577,-0.07833857142857142,8.389135512281937,0.9416048845239344,1.180128196974748,7.646293222660295,0.23167665880223468,0.4908690213644856,1.4830042019772265
147,ARALEZ PHARMACEUTICALS INC.,1660719,2016,12.040186471377035,99.80324709220618,-1.8975124378109454,-1.8902524414962225,,2.4226694089684147,54270000.0,-102978000.0,,2.296846492476106,-0.8618415546591233,-0.28925115373576704,4.069534367230634,1.689005271025946,0.7867449407312386,10.0,1.2265662005214433,-1.6272488399899023,0.42060832603069054
148,Healthy Extracts Inc.,1630176,2017,12.025541200112977,99.80190863705111,-27.80590140900043,,,,128105.0,-3562075.0,-0.21287250384024578,-0.0,3.020942612627817,-0.767725091907461,1.776356839400219e-14,0.9335409962986075,-1.9964077830497995,-0.0,0.1901654479712946,-10.0,-6.292657429729568
149,"VERITEC, INC.",773318,2024,12.005044041356221,99.80057018189605,-2.295010845986985,-1.1019522776572668,,,461000.0,-1058000.0,0.2949438202247191,,0.10875822368421052,-1.6262295081967213,1.776356839400219e-14,-0.6024726007838788,-1.7566369398665655,-0.512897009561462,3.008426641553692,-2.8828838496682843,4.800793931319912
150,"ADM ENDEAVORS, INC.",1588014,2015,11.994490161774442,99.799231726741,-1.6639453203500374,-1.6561512322560608,,,437896.0,-728635.0,1.0789524908252743,-0.25689639977085443,8.027089851496056,0.0005277815981295558,10.0,-0.2874321833140057,-0.32960293653001455,-0.29854828204080136,0.40341410376978876,0.8320706997664864,-0.7391347889515753
151,"HEMPACCO CO., INC.",1892480,2022,11.992898663908122,99.79789327158593,-1.7984233768721611,-1.7856352115019132,,0.0,3967340.0,-7134957.0,,0.018649161682497403,-0.9319952839578806,,8.004122431323113,0.8997858577777257,0.09891919121499665,-0.24135381639225903,0.42722077915770007,0.2485121034325683,-0.18307599538447275
152,KORTH DIRECT MORTGAGE INC.,1695963,2021,11.99146446829649,99.79655481643087,0.5965377145180354,0.011963055551026221,0.0,0.0,7420763.0,4426765.0,1.67629372152673,10.657018651623961,0.14461780845117245,,4.331154205974325,-2.1856352024806553,-0.25778070548458726,3.8151372469164877,2.2537365222328707,-0.7467110738083785,10.0
153,STONE ENERGY CORP,904080,2016,11.980243582498145,99.79521636127582,-1.564913935642515,-1.3491753932250816,,1.326,377392000.0,-590586000.0,-0.30709135608437726,28.55568,-11.81172,1.1853393665158372,-3.4153314530604515,0.2718638472531473,-0.3336236527479722,0.3300968181227658,-0.19264596067795636,10.0,-2.92060647966263
154,Regis Corp,716643,2024,11.955746407399934,99.79387790612076,0.44861120690504575,0.10291552945581382,0.23485638040852186,0.37660066564530614,202982000.0,91060000.0,-0.13004980156519205,1.7529540211668164,1.6035360205680877,-0.09538940902613866,5.178424424018925,-3.5637661676099994,-5.9001134780672775,-3.92234015176875,4.40141646283431,-3.896035121650159,-4.143983178895301
155,"KAIVAL BRANDS INNOVATIONS GROUP, INC.",1762239,2024,11.934696288044846,99.7925394509657,-0.9727904580809434,4.327203370571968,,0.41662989683020846,6886665.0,-6699282.0,-0.4737789005868258,0.0,-0.4849045345025562,-0.1168570933189623,-6.777142785771905,-0.5641355756298386,-1.3754213534303994,-0.46448486961776514,-0.48313533603959846,-0.7369020036274995,-0.6843578484129198
156,WESTERN URANIUM & VANADIUM CORP.,1621906,2016,11.931878299065305,99.79120099581064,,,,0.5246273473528935,,-2174291.0,,0.03876364596148084,-0.1293696886094465,-0.2197973327236235,0.0,0.0,-2.6032649964680923,0.14054400478230797,8.169195345113055,-8.296820228133937,0.0
157,"SHEPHERD’S FINANCE, LLC",1544190,2023,11.900107927555041,99.78986254065558,26.306122448979593,,0.0,0.0,98000.0,2578000.0,-0.6908517350157729,26.852056168505516,1.2928786359077231,,10.0,-2.8181878542455463,-0.7485951056214801,0.36878046373407036,0.376095433869411,0.11286653391008815,-5.6807152596121355
158,"RENOVARE ENVIRONMENTAL, INC.",1590383,2019,11.894694651268077,99.78852408550051,-1.8066220984356247,-1.7858293312300566,,9.33728496455043,4219448.0,-7622948.0,0.25604079868449725,3.041920951237141,-3.7660125791507815,-0.3774920634920635,7.678570935539431,0.09802928883434416,-0.5696210104733731,1.4092102762920076,-0.5918793952049736,-0.05836668229762178,1.1763228594356476
159,"NORTHERN OIL AND GAS, INC.",1104485,2016,11.89458985623709,99.78718563034545,-2.025442560750915,-1.5824659951613589,,,144903496.0,-293493708.0,-0.47318818126163353,-1.7082234534554996,0.6021351270744082,0.48822027311931,1.776356839400219e-14,3.464163365886016,1.766676790128201,-3.952619585705154,-1.0627921977816737,2.788734318357254,-1.3527472781065868
160,LIBERTY MEDIA CORPORATION,1560385,2024,11.893863789542873,99.78584717519038,-0.5647413085135505,0.07555433889953463,,3.6705078958600086,3653000000.0,-2063000000.0,-0.7083433133732535,0.6470337174562527,-0.2934983639208991,0.021434108527131783,-2.966905892493113,2.6329668917812605,3.844279181498122,1.8424876448241845,0.41138437004943257,0.3367197879227796,-10.0
161,"ICONIX BRAND GROUP, INC.",857737,2019,11.87173001864472,99.78450872003533,-0.7484897707136337,-0.20659936637491275,,,148984000.0,-111513000.0,-0.20621879811816357,-2.2826675622171946,0.3942060237556561,3.1249484536082472,-5.294059021249541,-0.07456290175286569,0.09085784858631184,-10.0,-0.05826520085149898,-2.1252575474472404,-1.6122356850689554
162,"CENVEO, INC",920321,2016,11.852365109031322,99.78317026488027,-1.0908737314804993,2.9628725999787844,,,28281000.0,-30851000.0,0.10879792989884733,-1.5734840760242386,0.04605733616585478,0.6879059829059829,-3.915668067591484,0.2930490913288115,0.27885168119025117,-3.798758495976102,1.0930753270069957,6.650332630473397,1.6904820106495975
163,"J.P. Morgan Real Estate Income Trust, Inc.",1893262,2022,11.84828196872886,99.78183180972522,-1.8165537270087124,0.9961277831558567,,0.0,2066000.0,-3753000.0,,9.978130195677197,-0.23999232638444815,,-10.0,-2.519424350995842,0.29323009602045813,-0.8660243570516293,-0.1339028416423496,-0.7393168076260127,-0.24121085630419367
164,HighPoint Resources Corporation,1725526,2020,11.819162914679895,99.78049335457015,-4.649470534897562,-5.298277990149672,,,250347000.0,-1163981000.0,-0.44694129576568675,-9.916591682641524,15.179127055540341,3.9661837640130195,-5.318852008548262,-0.19701421086957766,0.07276977696537364,-0.17592163913813536,0.6457391343102308,2.7631594901562595,-1.8097893397976297
165,"APOGEE ENTERPRISES, INC.",6845,2015,11.795488326836661,99.77915489941509,0.6945689536642375,0.8742609652138045,29.416422519597752,3.8852110982126984,72730000.0,50516000.0,-0.8961332373640435,0.05333667994854579,0.13207626099415387,0.0461393001345895,-10.0,0.6102959680379563,0.2540325292445898,-1.1947081591946493,0.4142754460230616,-0.6278909523985523,3.107646686366304
166,"CAREVIEW COMMUNICATIONS, INC.",1377149,2012,11.780458109364341,99.77781644426004,-11.41462762220923,-6.794253394692298,,79.36388381964446,1629971.0,-18605512.0,1.5854006331965003,14.95182343845649,-8.939894617375352,-0.04433298202536558,-5.174436070778235,-2.689240204276424,-0.24539455664037482,-2.9351519678410636,-2.6645352591003047e-14,-0.168203040240925,5.764227861053161
167,"loanDepot, Inc.",1831631,2022,11.759469410094443,99.77647798910498,-1.3637090168028612,-3.4463697029030387,,0.06877469768511937,200204000.0,-273020000.0,-0.23725416987328463,2.4844124570117625,-0.2962864891320744,70.38760531976294,-5.823101997224864,-0.6394257627817761,1.4450977447805726,0.9644201401847093,-0.3371166665420107,0.3217273543268581,-0.855668624297593
168,"Light & Wonder, Inc.",750004,2015,11.756978398313326,99.77513953394993,-0.5054008989415688,-0.3713933594316369,,,2758800000.0,-1394300000.0,0.5443349753694581,-5.907227694090382,1.009776940903824,0.5288920748003608,-6.815376358717595,0.41898704098801554,0.6622070465375387,-0.6452753214748935,3.174480501319101,1.8790287354883297,3.689858611030595
169,"Utz Brands, Inc.",1739566,2021,11.753518042315811,99.77380107879486,0.01740897237516653,0.008948830071321311,66.06521177329117,2.4560513286116317,1180713000.0,20555000.0,0.5369304425248754,1.4079539453218257,0.037176166740217176,0.03563185103468247,-0.7127576705753498,0.25682291371944593,0.9423730817621906,3.8531325315187113,-0.6782209559487352,-10.0,4.532379897920387
170,"Cinemark Holdings, Inc.",1385280,2020,11.750759728091893,99.7724626236398,-0.8987600355524471,-1.100048083227696,,1.560967190500182,686310000.0,-616828000.0,-0.7909566540637367,3.208104846232041,-0.782803471692558,-0.26837235772357726,-1.119251094982429,2.0329979000755447,1.5412275141963403,10.0,-1.9900834900569948,-1.6622093805274318,-4.218322522913681
171,Six Flags Entertainment Corp/OLD,701374,2020,11.74139698840558,99.77112416848473,-1.1873518895043118,-1.4668975671317395,,,356575000.0,-423380000.0,-0.7602990891936786,-2.263732934442884,0.36544050435588715,-0.1172337550669451,-2.019680299724107,0.6441255818934505,2.171023922987727,-10.0,3.3659791752583863,0.8573318431101921,-2.4015332724222387
172,"REGENERON PHARMACEUTICALS, INC.",872589,2022,11.730970864169375,99.76978571332967,0.35639822885261524,0.3892991809675591,14.29098285082058,2.735615954818214,12172900000.0,4338400000.0,-0.24258790295986113,0.0874249911754324,0.19142252029650547,0.08088548387096774,6.965705977193075,0.7615953545452621,3.2403164951617134,0.433816403129388,0.4381221809288893,-0.32600868589421306,-5.188124186228085
173,ADDENTAX GROUP CORP.,1650101,2016,11.727788335121806,99.76844725817462,-1.7042105263157894,-1.709122807017544,,5.26223241590214,5700.0,-9714.0,,0.0,-1.4853211009174312,-0.29147174197297687,10.0,-1.2082980276872193,-4.521194304327882,-0.4586458805739174,-0.7252449884363686,-0.5920293250951046,0.19720242207205438
174,"EIGER BIOPHARMACEUTICALS, INC.",1305253,2023,11.717113915498024,99.76710880301955,-4.7526152285551255,-4.551195080200342,,,15773000.0,-74963000.0,0.1697567487392465,-2.84403098630516,5.184880343062664,-2.484933333333333,1.776356839400219e-14,0.3891871738894627,-0.6868261761954003,-10.0,3.5843254075398763,-3.3475381644658455,3.5516420521272822
175,"Manasota Group, Inc.",1074458,2014,11.710627055923991,99.76577034786449,0.11699994617289267,1.001587899666272,,,148624.0,17389.0,0.13212318801940903,-0.0,-0.5564301942337845,,-5.457869468448964,-6.378383785783759,-0.26545929463904433,-0.28152272176030246,-6.095580253796415,-0.5926774868525171,1.953753238700858
176,"Amyris, Inc.",1365916,2013,11.697577882072848,99.76443189270944,-5.712857802962135,-2.9090201609961333,,,41119000.0,-234907000.0,-0.4420305587971884,-1.1241867754908919,1.7366557251005441,-0.9829062209842154,1.776356839400219e-14,1.986386499300088,1.0670272444017654,-10.0,4.8329828984655325,-2.891093021626435,0.08172914700379048
177,J.G. Wentworth Co,1580185,2015,11.67689709434188,99.76309343755437,-57.98235294117647,-63.34,,,3400000.0,-197140000.0,,,,-1.016957928802589,1.776356839400219e-14,0.2294696890450832,-0.12040711638625101,-0.07525090892290855,1.9201088247036984,-6.850521093082157,9.255303976381363
178,Lonestar Resources US Inc.,1661920,2017,11.67195188266153,99.76175498239932,-0.4110111833992431,-0.33317387421865036,,0.2646903123345686,94068000.0,-38663000.0,0.6226454150279446,1.3984703686160875,-0.17953897448756884,0.7622105263157894,-8.514813759746746,-1.6308418028531821,-1.0057446564976822,1.9388635327458617,-1.6222475461190788,0.5275512702148948,3.1884869308145345
179,"PTC Therapeutics, Inc.",1070081,2016,11.659672716363207,99.76041652724426,-1.7182757995284446,-1.5967353848014025,,1.9280784643302142,82705000.0,-142110000.0,1.2494968177120165,0.8213207562947911,-1.188379619176639,-0.44918273451142654,10.0,1.1702933287121846,0.21965117777054374,4.405406016475252,-0.9591688783319908,-0.6766050061121662,0.2593514816512807
180,SANARA MEDTECH INC.,714256,2017,11.659201030213053,99.7590780720892,0.052549184811874115,0.019103718931515187,18.298841866656204,59.125114591663575,6304741.0,331309.0,0.14468214747198227,0.0,3.2310850611480624,-0.023069750440860817,0.868813122975188,-9.509574475621767,-0.09197845433319687,0.0,0.0,0.656757043449851,6.5285275039077915
181,"ORAGENICS, INC.",1174940,2024,11.643349890333571,99.75773961693413,-280.66602926725625,-280.4242689825512,,,37653.0,-10567918.0,0.0,-0.0,49.87572503952616,-1.8137213516169925,1.776356839400219e-14,-0.15807103162783992,-0.33982477105909176,0.3356997374162091,4.580293445153324,-3.7862048261088193,10.0
182,"4D Molecular Therapeutics, Inc.",1650648,2025,11.624510371442017,99.75640116177907,-1.6442981375206844,-1.8724195800913048,,0.32919304122895837,85209000.0,-140109000.0,2301.945945945946,0.0,-0.27707924629793695,-0.6553003654247807,10.0,1.79648614462158,0.7153412357688584,-0.13408616791577502,1.5071803365811378,1.1101372941773364,0.15606967863421364
183,Energy Services of America Corporation,1357971,2023,11.585138089932265,99.755062706624,,0.04286828160367983,,0.8135022101975863,304104492.0,,0.5390682321979857,1.295940624341463,,0.7487244661789006,-1.2741255531037574,0.9466145904290364,-0.27697934268301466,10.0,-0.4044770385554903,0.4974226075642533,5.372094433906538
184,VERRA MOBILITY CORPORATION,1682745,2024,11.566802698373865,99.75372425146895,0.2710497056618084,1.1723709954060832,141.37549341770543,16.769359800094296,116023000.0,31448000.0,0.12023752051752438,3.900842998585573,0.11861574728901461,0.050302110041486756,2.481545550305951,-2.7427052903015756,0.05653628448898454,4.3472232934648325,-1.582462025226641,-1.0619379794919326,0.3913540477099619
185,GOODRICH PETROLEUM CORPORATION,943861,2010,11.55304432352737,99.75238579631389,-1.76710509461819,-1.8904626751970228,,1.7339595155784575,148333000.0,-262120000.0,,0.9739036375100559,-1.424782032048355,0.31483385579937306,9.24769602438077,1.7348378150499282,1.023450571025752,2.490451992477075,0.6811998348193409,4.087047302930768,0.020043241163324316
186,"eFFECTOR Therapeutics, Inc.",1828522,2022,11.532533069753375,99.75104734115884,-6.379116239797354,-9.119898677174218,,12.243326488706366,3553000.0,-22665000.0,1.4846153846153847,5.13347022587269,-5.817505133470226,-0.5429559748427673,-0.13995779027516206,0.2618313549428015,0.028855107844224827,10.0,-0.17055502466216493,-1.5710083123682657,5.514815174804041
187,"PennyMac Financial Services, Inc.",1745916,2019,11.526339614104264,99.74970888600377,44.25281531531532,59.62207207207207,1.4078025549349178,0.32519382350728193,8880000.0,392965000.0,-0.9909813747106778,1.0303463688989838,0.2309939148549958,-4.058303465660393,2.4847724951670584,-1.0048515030232783,1.7362548515476746,10.0,0.6512202121563909,-3.428113483467009,-2.033573933760978
188,Unleashed Inc.,1666114,2018,11.517445246284042,99.74837043084871,-115.89823008849558,-115.89823008849558,,0.0,226.0,-26193.0,-0.9767728674203494,0.0,-1.3831652320853356,,-0.22589954114129862,-2.4487806322040884,2.5953150176065782,0.3888704481480323,-3.3909455817357483,10.0,-2.838548653425151
189,SEARS HOLDINGS CORP,1310067,2014,11.513179142867207,99.74703197569366,-0.03771968608378468,-0.02561622637338344,,0.6348888993674525,36188000000.0,-1365000000.0,-0.09198574798012747,1.6774008050603795,-0.7849338700402531,-1.0044636626149266,0.2745982934270487,2.633897340795507,2.173068713794789,10.0,-0.18913543945631914,-2.1266082034189306,-4.028404266736582
190,"RELIANCE GLOBAL GROUP, INC.",1812727,2022,11.509677790733372,99.7456935205386,0.38590396066241567,-1.2950007889765769,3.24767613307554,2.3566275492678237,16755884.0,6466162.0,0.7255723644521394,1.5114280164187364,0.725635024153749,-0.15190461904761904,0.29900005147049213,-0.022571394276474383,-0.623401143941612,9.401453479439693,4.05399957629174,-1.3750040752978703,-0.32452817345626017
191,RANGER OIL CORPORATION,77159,2020,11.501443214372904,99.74435506538354,-1.1364557869929885,-1.3509631570472942,,0.6779707242127816,273268000.0,-310557000.0,-0.42007911446130863,2.4168616506450915,-1.45912384066755,1.5369450926230523,-5.196073976163422,0.09019151024635862,0.9245157925422909,1.8862437294951175,-0.2664049589215652,0.19136127874683734,-0.8692762163431477
192,RIDGEWOOD ENERGY P FUND LLC,1325703,2014,11.481760351514463,99.74301661022848,0.8041332510795806,0.8010487353485503,0.0,0.0,3242000.0,2607000.0,-0.4496689865897131,0.0,0.7227612974771278,,-7.777397072427476,-0.15385756634886735,-0.14588360964448163,-1.0056982266231473,0.9735366655975324,-0.12061658824789825,1.2704214192070855
193,T.A.G. Acquisitions Ltd.,1610785,2015,11.471283298671183,99.74167815507342,-78.57025853562266,-65.56078547463983,,,10134.0,-796231.0,,-9.318719868233165,1.4071464421540767,-1.996184,-0.41512412440801894,-3.296899455044757,-2.397735135050007,1.6977071011706575,-10.0,-3.285620086945039,-0.7318350017131198
194,"Cavitation Technologies, Inc.",1376793,2025,11.47115553248115,99.74033969991835,-0.5566502463054187,-4.862068965517241,,75.2463768115942,203000.0,-113000.0,-0.851063829787234,1.9565217391304348,-1.6376811594202898,-0.15523882896764252,4.777174149551508,-2.244565337237698,-1.2574452342056455,7.524554570520526,-2.7636101384668494,0.21893383739455333,-4.053235118857852
195,AMERICAN BIO MEDICA CORPORATION,896747,2021,11.46538148001838,99.73900124476329,-0.20874661857529306,-0.5315599639314698,,,2218000.0,-463000.0,-0.4651555341210514,-1.6345338983050848,0.4904661016949153,-0.23638918159466105,-0.7850928961206358,-1.5260141602467387,-1.2610137822870169,-10.0,2.1696348323435966,-2.0607636841957464,-3.7525258569350277
196,ZOMEDICA CORP.,1684144,2024,11.448755652507211,99.73766278960824,-1.7218984790177754,-1.8711013377313541,,0.7185787881265844,27285000.0,-46982000.0,0.08333995076629874,0.0,-0.24011570856161582,-0.16806543385490755,10.0,0.8714197075598275,-0.19531434510232945,-0.3240018537520102,1.1285058587684427,0.22372594929842157,0.6524762212885163
197,URANIUM ENERGY CORP.,1334933,2012,11.425796280160743,99.73632433445317,-1.8232892843124429,-1.7885569220928372,,3.3820820761132953,13757400.0,-25083720.0,,0.0,-0.33039464014986947,-0.07480825452893515,7.0167571087492755,1.0811830329423107,0.19283400999747477,-0.4350470189097618,1.7437660708924096,0.6177912283764385,0.12706306742439935
198,SHARING SERVICES GLOBAL CORPORATION,1644488,2019,11.40256496968603,99.73498587929811,0.2493311674151508,-0.012804384975279267,0.27882677661281247,,85923221.0,21423337.0,9.23849984431915,-0.0,-16.251247479628418,1.0109852010580238,1.6463629240805278,0.5592124427613425,-1.220268619365918,-0.29942940014511993,-10.0,5.025854688126669,0.0
199,"Victory     Clean Energy, Inc.",700764,2019,11.38696314489738,99.73364742414306,-1.6019366599761173,-1.542340107363355,,,2204104.0,-3530835.0,1.1309753199454327,-0.19549533137794733,1.5803781357828026,-1.234648140591149,4.088193339230494,0.49371131457957207,-1.82420725062822,-0.31482243953375727,1.3905536433817898,-2.7026530372147253,-0.2025731616277194
